,offset,Traverse,Increment,bias,step,Points_visited,final_max,max_mag
5053,[ 0.000  0.000 -2.400  0.000  0.000  0.000],1.8666666666666667,2.2,12,7,2000,[ 0.000  0.000  4.963  1.287  2.252  0.000  531.953],531.9531592730666
5054,[ 0.000  0.000 -2.400  0.000  13.000  0.000],1.8666666666666667,2.2,12,7,2000,[ 0.000  0.000  0.001 -0.000 -9.800  0.000  119.122],119.12247512750494
5055,[ 0.000  0.000 -2.400  13.000 -13.000  0.000],1.8666666666666667,2.2,12,7,2000,[ 0.000  0.000  0.000 -7.513  15.026  0.000  93.049],93.04865308054364
5056,[ 0.000  0.000 -2.400  13.000  0.000  0.000],1.8666666666666667,2.2,12,7,2000,[ 0.000  0.000  0.001 -9.800 -0.001  0.000  116.134],116.13420110637425
5057,[ 0.000  0.000 -2.400  13.000  13.000  0.000],1.8666666666666667,2.2,12,7,2000,[ 0.000  0.000 -0.000 -5.009 -10.018  0.000  79.477],79.47702466700251
5058,[ 0.000  0.000  2.300 -13.000 -13.000  0.000],1.8666666666666667,2.2,12,7,2000,[ 0.000  0.000 -0.000  8.765  17.531  0.000  391.563],391.5627457719998
5059,[ 0.000  0.000  2.300 -13.000  0.000  0.000],1.8666666666666667,2.2,12,7,2000,[ 0.000  0.000  0.001  12.600  0.000  0.000  596.261],596.2611563059069
5060,[ 0.000  0.000  2.300 -13.000  13.000  0.000],1.8666666666666667,2.2,12,7,2000,[ 0.000  0.000  0.000  8.139 -16.279  0.000  347.565],347.5649769172161
5061,[ 0.000  0.000  2.300  0.000 -13.000  0.000],1.8666666666666667,2.2,12,7,2000,[ 0.000  0.000  0.105 -0.260  12.988  0.000  609.987],609.9874343555815
5062,[ 0.000  0.000  2.300  0.000  0.000  0.000],1.8666666666666667,2.2,12,7,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  605.029],605.0292499999999
5063,[ 0.000  0.000  2.300  0.000  13.000  0.000],1.8666666666666667,2.2,12,7,2500,[ 0.000  0.000  0.002  0.000 -12.600  0.000  608.190],608.1902930692034
5064,[ 0.000  0.000  2.300  13.000 -13.000  0.000],1.8666666666666667,2.2,12,7,2000,[ 0.000  0.000  0.000 -8.139  16.279  0.000  342.140],342.1395949909654
5065,[ 0.000  0.000  2.300  13.000  0.000  0.000],1.8666666666666667,2.2,12,7,2500,[ 0.000  0.000  0.001 -12.600 -0.001  0.000  594.937],594.9373121105118
5066,[ 0.000  0.000  2.300  13.000  13.000  0.000],1.8666666666666667,2.2,12,7,2000,[ 0.000  0.000 -0.000 -8.139 -16.279  0.000  357.802],357.80167791017766
5067,[ 0.000  0.000  7.000 -13.000 -13.000  0.000],1.8666666666666667,2.2,12,7,2000,[ 0.000  0.000  0.000  7.513  15.026  0.000  100.520],100.5198776052145
5068,[ 0.000  0.000  7.000 -13.000  0.000  0.000],1.8666666666666667,2.2,12,7,2000,[ 0.000  0.000 -0.001  12.600 -0.001  0.000  103.318],103.31810864191328
5069,[ 0.000  0.000  7.000 -13.000  13.000  0.000],1.8666666666666667,2.2,12,7,2000,[ 0.000  0.000 -0.000  8.139 -16.279  0.000  92.827],92.82707387188765
5070,[ 0.000  0.000  7.000  0.000 -13.000  0.000],1.8666666666666667,2.2,12,7,2000,[ 0.000  0.000 -1.650 -1.650  3.300  0.000  131.966],131.96600000000046
5071,[ 0.000  0.000  7.000  0.000  0.000  0.000],1.8666666666666667,2.2,12,7,2000,[ 0.000  0.000 -4.107 -0.673 -0.566  0.000  545.710],545.7095462273617
5072,[ 0.000  0.000  7.000  0.000  13.000  0.000],1.8666666666666667,2.2,12,7,2000,[ 0.000  0.000 -1.650  1.650 -3.300  0.000  120.430],120.4295999999998
5073,[ 0.000  0.000  7.000  13.000 -13.000  0.000],1.8666666666666667,2.2,12,7,2000,[ 0.000  0.000 -0.000 -6.887  13.774  0.000  82.595],82.59474378883993
5074,[ 0.000  0.000  7.000  13.000  0.000  0.000],1.8666666666666667,2.2,12,7,2000,[ 0.000  0.000 -0.001 -16.800 -0.001  0.000  102.549],102.54938847029344
5075,[ 0.000  0.000  7.000  13.000  13.000  0.000],1.8666666666666667,2.2,12,7,2000,[ 0.000  0.000  0.000 -11.270 -22.540  0.000  94.076],94.07582863424881
5076,[ 0.000  0.000 -2.400 -13.000 -13.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  39.674],39.673999999999985
5077,[ 0.000  0.000 -2.400 -13.000  0.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000  4.652  12.675  2.014  0.000  595.738],595.738335783422
5078,[ 0.000  0.000 -2.400 -13.000  13.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000  4.792  11.914 -13.830  0.000  606.977],606.9766448891007
5079,[ 0.000  0.000 -2.400  0.000 -13.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000  4.798  0.048  13.905  0.000  619.212],619.2116149983507
5080,[ 0.000  0.000 -2.400  0.000  0.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000  4.838  0.208  0.039  0.000  604.177],604.1769692244206
5081,[ 0.000  0.000 -2.400  0.000  13.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000  4.796  0.781 -12.871  0.000  596.953],596.9530732882516
5082,[ 0.000  0.000 -2.400  13.000 -13.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000  4.799 -13.002  13.955  0.000  620.664],620.6641813847721
5083,[ 0.000  0.000 -2.400  13.000  0.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000  4.808 -12.488  0.260  0.000  603.146],603.145993650543
5084,[ 0.000  0.000 -2.400  13.000  13.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000  4.761 -12.043 -13.488  0.000  591.282],591.282134240158
5085,[ 0.000  0.000  2.300 -13.000 -13.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000  0.085  11.907  12.317  0.000  604.737],604.7368926773147
5086,[ 0.000  0.000  2.300 -13.000  0.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000  0.100  11.603  0.333  0.000  598.228],598.2278349978994
5087,[ 0.000  0.000  2.300 -13.000  13.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000  0.083  10.592 -12.411  0.000  553.978],553.9781640677572
5088,[ 0.000  0.000  2.300  0.000 -13.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000  0.180 -1.212  9.023  0.000  524.330],524.3301437500005
5089,[ 0.000  0.000  2.300  0.000  0.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  605.029],605.0292499999999
5090,[ 0.000  0.000  2.300  0.000  13.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000  0.002  0.000 -12.600  0.000  608.189],608.1893911135868
5091,[ 0.000  0.000  2.300  13.000 -13.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000  0.000 -11.101  12.780  0.000  552.214],552.214326405905
5092,[ 0.000  0.000  2.300  13.000  0.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000  0.001 -12.600 -0.001  0.000  594.937],594.9368974179838
5093,[ 0.000  0.000  2.300  13.000  13.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000 -0.000 -8.139 -16.279  0.000  357.802],357.8016919990049
5094,[ 0.000  0.000  7.000 -13.000 -13.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000 -4.606  11.737  12.530  0.000  600.598],600.598457890836
5095,[ 0.000  0.000  7.000 -13.000  0.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000 -4.606  11.854  0.039  0.000  599.926],599.9261313512691
5096,[ 0.000  0.000  7.000 -13.000  13.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000 -4.262  10.134 -11.905  0.000  545.236],545.23638344812
5097,[ 0.000  0.000  7.000  0.000 -13.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000 -4.576  0.808  12.282  0.000  590.747],590.747396211976
5098,[ 0.000  0.000  7.000  0.000  0.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000 -4.107 -0.673 -0.566  0.000  545.710],545.7095462273619
5099,[ 0.000  0.000  7.000  0.000  13.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000 -4.764  1.086 -12.204  0.000  552.853],552.852913112893
5100,[ 0.000  0.000  7.000  13.000 -13.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000 -4.807 -12.440  11.974  0.000  590.589],590.589204915717
5101,[ 0.000  0.000  7.000  13.000  0.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000 -4.332 -14.474  0.128  0.000  571.059],571.0588685181051
5102,[ 0.000  0.000  7.000  13.000  13.000  0.000],1.8666666666666667,2.2,18,1,2500,[ 0.000  0.000 -4.530 -13.102 -12.531  0.000  606.857],606.8571412590205
5103,[ 0.000  0.000 -2.400 -13.000 -13.000  0.000],1.8666666666666667,2.2,18,3,2000,[ 0.000  0.000 -0.000  6.887  13.774  0.000  76.647],76.6469326341271
5104,[ 0.000  0.000 -2.400 -13.000  0.000  0.000],1.8666666666666667,2.2,18,3,2000,[ 0.000  0.000  0.001  15.400  0.001  0.000  117.242],117.24222259212631
5105,[ 0.000  0.000 -2.400 -13.000  13.000  0.000],1.8666666666666667,2.2,18,3,2000,[ 0.000  0.000 -0.000  6.887 -13.774  0.000  76.648],76.64796146028823
5106,[ 0.000  0.000 -2.400  0.000 -13.000  0.000],1.8666666666666667,2.2,18,3,2000,[ 0.000  0.000  0.001 -0.000  16.800  0.000  119.115],119.11480358271669
5107,[ 0.000  0.000 -2.400  0.000  0.000  0.000],1.8666666666666667,2.2,18,3,2000,[ 0.000  0.000  4.963  1.287  2.252  0.000  531.953],531.9531592730665
5108,[ 0.000  0.000 -2.400  0.000  13.000  0.000],1.8666666666666667,2.2,18,3,2000,[ 0.000  0.000  0.001 -0.000 -9.800  0.000  119.123],119.12303004408177
5109,[ 0.000  0.000 -2.400  13.000 -13.000  0.000],1.8666666666666667,2.2,18,3,2000,[ 0.000  0.000  0.000 -7.513  15.026  0.000  93.049],93.04865999085169
5110,[ 0.000  0.000 -2.400  13.000  0.000  0.000],1.8666666666666667,2.2,18,3,2000,[ 0.000  0.000  0.001 -9.800 -0.001  0.000  116.134],116.1344017959499
5111,[ 0.000  0.000 -2.400  13.000  13.000  0.000],1.8666666666666667,2.2,18,3,2000,[ 0.000  0.000 -0.000 -5.009 -10.018  0.000  79.477],79.47703700483552
5112,[ 0.000  0.000  2.300 -13.000 -13.000  0.000],1.8666666666666667,2.2,18,3,2500,[ 0.000  0.000  0.058  10.555  12.810  0.000  558.674],558.6742426045628
5113,[ 0.000  0.000  2.300 -13.000  0.000  0.000],1.8666666666666667,2.2,18,3,2500,[ 0.000  0.000  0.001  12.600  0.000  0.000  596.259],596.259485061987
5114,[ 0.000  0.000  2.300 -13.000  13.000  0.000],1.8666666666666667,2.2,18,3,2500,[ 0.000  0.000  0.083  10.592 -12.411  0.000  553.978],553.9783077791288
5115,[ 0.000  0.000  2.300  0.000 -13.000  0.000],1.8666666666666667,2.2,18,3,2500,[ 0.000  0.000  0.105 -0.260  12.988  0.000  609.959],609.9593355380305
5116,[ 0.000  0.000  2.300  0.000  0.000  0.000],1.8666666666666667,2.2,18,3,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  605.029],605.0292499999999
5117,[ 0.000  0.000  2.300  0.000  13.000  0.000],1.8666666666666667,2.2,18,3,2500,[ 0.000  0.000  0.002  0.000 -12.600  0.000  608.188],608.1884986648071
5118,[ 0.000  0.000  2.300  13.000 -13.000  0.000],1.8666666666666667,2.2,18,3,2500,[ 0.000  0.000  0.000 -11.101  12.780  0.000  552.214],552.2143385354849
5119,[ 0.000  0.000  2.300  13.000  0.000  0.000],1.8666666666666667,2.2,18,3,2500,[ 0.000  0.000  0.001 -12.600 -0.001  0.000  594.936],594.9364870970086
5120,[ 0.000  0.000  2.300  13.000  13.000  0.000],1.8666666666666667,2.2,18,3,2500,[ 0.000  0.000 -0.000 -8.139 -16.279  0.000  357.802],357.80170593929114
5121,[ 0.000  0.000  7.000 -13.000 -13.000  0.000],1.8666666666666667,2.2,18,3,2000,[ 0.000  0.000  0.000  7.513  15.026  0.000  100.520],100.51992396923947
5122,[ 0.000  0.000  7.000 -13.000  0.000  0.000],1.8666666666666667,2.2,18,3,2000,[ 0.000  0.000 -0.001  12.600 -0.001  0.000  103.318],103.31781144060702
5123,[ 0.000  0.000  7.000 -13.000  13.000  0.000],1.8666666666666667,2.2,18,3,2000,[ 0.000  0.000 -0.000  8.139 -16.279  0.000  92.827],92.82708920286353
5124,[ 0.000  0.000  7.000  0.000 -13.000  0.000],1.8666666666666667,2.2,18,3,2000,[ 0.000  0.000 -1.650 -1.650  3.300  0.000  131.966],131.96600000000046
5125,[ 0.000  0.000  7.000  0.000  0.000  0.000],1.8666666666666667,2.2,18,3,2500,[ 0.000  0.000 -4.107 -0.673 -0.566  0.000  545.710],545.7095462273617
5126,[ 0.000  0.000  7.000  0.000  13.000  0.000],1.8666666666666667,2.2,18,3,2000,[ 0.000  0.000 -1.650  1.650 -3.300  0.000  120.430],120.4295999999998
5127,[ 0.000  0.000  7.000  13.000 -13.000  0.000],1.8666666666666667,2.2,18,3,2000,[ 0.000  0.000 -0.000 -6.887  13.774  0.000  82.595],82.5947423580245
5128,[ 0.000  0.000  7.000  13.000  0.000  0.000],1.8666666666666667,2.2,18,3,2000,[ 0.000  0.000 -0.001 -16.800 -0.001  0.000  102.549],102.54947067870569
5129,[ 0.000  0.000  7.000  13.000  13.000  0.000],1.8666666666666667,2.2,18,3,2000,[ 0.000  0.000  0.000 -11.270 -22.540  0.000  94.076],94.07584249012709
5130,[ 0.000  0.000 -2.400 -13.000 -13.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000 -0.000  6.887  13.774  0.000  76.647],76.64694113075794
5131,[ 0.000  0.000 -2.400 -13.000  0.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000  0.001  15.400  0.001  0.000  117.242],117.2421141234099
5132,[ 0.000  0.000 -2.400 -13.000  13.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000 -0.000  6.887 -13.774  0.000  76.648],76.64796454275638
5133,[ 0.000  0.000 -2.400  0.000 -13.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000  0.001 -0.000  16.800  0.000  119.115],119.1151200428358
5134,[ 0.000  0.000 -2.400  0.000  0.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000  4.963  1.287  2.252  0.000  531.953],531.9531592730665
5135,[ 0.000  0.000 -2.400  0.000  13.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000  0.001 -0.000 -9.800  0.000  119.123],119.12330312852346
5136,[ 0.000  0.000 -2.400  13.000 -13.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000  0.000 -7.513  15.026  0.000  93.049],93.04866339153352
5137,[ 0.000  0.000 -2.400  13.000  0.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000  0.001 -9.800 -0.001  0.000  116.135],116.1345005591444
5138,[ 0.000  0.000 -2.400  13.000  13.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000 -0.000 -5.009 -10.018  0.000  79.477],79.4770430765356
5139,[ 0.000  0.000  2.300 -13.000 -13.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000 -0.000  8.765  17.531  0.000  391.563],391.5630895148382
5140,[ 0.000  0.000  2.300 -13.000  0.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000  0.001  12.600  0.000  0.000  596.259],596.2586625989367
5141,[ 0.000  0.000  2.300 -13.000  13.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000  0.000  8.139 -16.279  0.000  347.565],347.56473631241283
5142,[ 0.000  0.000  2.300  0.000 -13.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000  0.105 -0.260  12.988  0.000  609.946],609.9455101889124
5143,[ 0.000  0.000  2.300  0.000  0.000  0.000],1.8666666666666667,2.2,18,5,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  605.029],605.0292499999999
5144,[ 0.000  0.000  2.300  0.000  13.000  0.000],1.8666666666666667,2.2,18,5,2500,[ 0.000  0.000  0.002  0.000 -12.600  0.000  608.188],608.1876155733456
5145,[ 0.000  0.000  2.300  13.000 -13.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000  0.000 -8.139  16.279  0.000  342.140],342.1396245770439
5146,[ 0.000  0.000  2.300  13.000  0.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000  0.001 -12.600 -0.001  0.000  594.936],594.9360810788232
5147,[ 0.000  0.000  2.300  13.000  13.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000  0.713 -8.687 -14.381  0.000  419.884],419.88435741721264
5148,[ 0.000  0.000  7.000 -13.000 -13.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000  0.000  7.513  15.026  0.000  100.520],100.51994678663445
5149,[ 0.000  0.000  7.000 -13.000  0.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000 -0.001  12.600 -0.001  0.000  103.318],103.3176651760929
5150,[ 0.000  0.000  7.000 -13.000  13.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000 -0.000  8.139 -16.279  0.000  92.827],92.82709674783077
5151,[ 0.000  0.000  7.000  0.000 -13.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000 -1.650 -1.650  3.300  0.000  131.966],131.96600000000046
5152,[ 0.000  0.000  7.000  0.000  0.000  0.000],1.8666666666666667,2.2,18,5,2500,[ 0.000  0.000 -4.107 -0.673 -0.566  0.000  545.710],545.7095462273617
5153,[ 0.000  0.000  7.000  0.000  13.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000 -1.650  1.650 -3.300  0.000  120.430],120.4295999999998
5154,[ 0.000  0.000  7.000  13.000 -13.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000 -0.000 -6.887  13.774  0.000  82.595],82.59474165385613
5155,[ 0.000  0.000  7.000  13.000  0.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000 -0.001 -16.800 -0.001  0.000  102.550],102.54951113743832
5156,[ 0.000  0.000  7.000  13.000  13.000  0.000],1.8666666666666667,2.2,18,5,2000,[ 0.000  0.000  0.000 -11.270 -22.540  0.000  94.076],94.07584930927001
5157,[ 0.000  0.000 -2.400 -13.000 -13.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000 -0.000  6.887  13.774  0.000  76.647],76.64694953845037
5158,[ 0.000  0.000 -2.400 -13.000  0.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000  0.001  15.400  0.001  0.000  117.242],117.24200678974995
5159,[ 0.000  0.000 -2.400 -13.000  13.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000 -0.000  6.887 -13.774  0.000  76.648],76.64796759297148
5160,[ 0.000  0.000 -2.400  0.000 -13.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000  0.001 -0.000  16.800  0.000  119.115],119.11543319301455
5161,[ 0.000  0.000 -2.400  0.000  0.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000  4.963  1.287  2.252  0.000  531.953],531.9531592730666
5162,[ 0.000  0.000 -2.400  0.000  13.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000  0.001 -0.000 -9.800  0.000  119.124],119.1235733580351
5163,[ 0.000  0.000 -2.400  13.000 -13.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000  0.000 -7.513  15.026  0.000  93.049],93.04866675666018
5164,[ 0.000  0.000 -2.400  13.000  0.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000  0.001 -9.800 -0.001  0.000  116.135],116.13459828998606
5165,[ 0.000  0.000 -2.400  13.000  13.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000 -0.000 -5.009 -10.018  0.000  79.477],79.47704908477937
5166,[ 0.000  0.000  2.300 -13.000 -13.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000 -0.000  8.765  17.531  0.000  391.563],391.5632017012541
5167,[ 0.000  0.000  2.300 -13.000  0.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000  0.001  12.600  0.000  0.000  596.258],596.2578487252596
5168,[ 0.000  0.000  2.300 -13.000  13.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000  0.000  8.139 -16.279  0.000  347.565],347.5646577862781
5169,[ 0.000  0.000  2.300  0.000 -13.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000  0.105 -0.260  12.988  0.000  609.932],609.9318310542341
5170,[ 0.000  0.000  2.300  0.000  0.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000  0.000  0.000  0.000  0.000  605.029],605.0292499999999
5171,[ 0.000  0.000  2.300  0.000  13.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000  0.002  0.000 -12.600  0.000  608.187],608.1867416928029
5172,[ 0.000  0.000  2.300  13.000 -13.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000  0.000 -8.139  16.279  0.000  342.140],342.1396342332071
5173,[ 0.000  0.000  2.300  13.000  0.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000  0.001 -12.600 -0.001  0.000  594.936],594.9356792960992
5174,[ 0.000  0.000  2.300  13.000  13.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000 -0.000 -8.139 -16.279  0.000  357.802],357.8017333835393
5175,[ 0.000  0.000  7.000 -13.000 -13.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000  0.000  7.513  15.026  0.000  100.520],100.51996936602222
5176,[ 0.000  0.000  7.000 -13.000  0.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000 -0.001  12.600 -0.001  0.000  103.318],103.31752043652953
5177,[ 0.000  0.000  7.000 -13.000  13.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000 -0.000  8.139 -16.279  0.000  92.827],92.82710421412628
5178,[ 0.000  0.000  7.000  0.000 -13.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000 -1.650 -1.650  3.300  0.000  131.966],131.96600000000046
5179,[ 0.000  0.000  7.000  0.000  0.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000 -4.107 -0.673 -0.566  0.000  545.710],545.7095462273617
5180,[ 0.000  0.000  7.000  0.000  13.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000 -1.650  1.650 -3.300  0.000  120.430],120.4295999999998
5181,[ 0.000  0.000  7.000  13.000 -13.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000 -0.000 -6.887  13.774  0.000  82.595],82.59474095702447
5182,[ 0.000  0.000  7.000  13.000  0.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000 -0.001 -16.800 -0.001  0.000  102.550],102.54955117481819
5183,[ 0.000  0.000  7.000  13.000  13.000  0.000],1.8666666666666667,2.2,18,7,2000,[ 0.000  0.000  0.000 -11.270 -22.540  0.000  94.076],94.07585605739303
5184,[ 0.000  0.000 -2.400 -13.000 -13.000  0.000],2.4000000000000004,1.4,0,1,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  39.674],39.673999999999985
5185,[ 0.000  0.000 -2.400 -13.000  0.000  0.000],2.4000000000000004,1.4,0,1,2500,[ 0.000  0.000  4.422  4.422  0.251  0.000  183.211],183.21054473746437
5186,[ 0.000  0.000 -2.400 -13.000  13.000  0.000],2.4000000000000004,1.4,0,1,2500,[ 0.000  0.000 -1.050  1.050 -2.100  0.000  38.148],38.148374999999994
5187,[ 0.000  0.000 -2.400  0.000 -13.000  0.000],2.4000000000000004,1.4,0,1,2500,[ 0.000  0.000  3.624 -0.022  8.843  0.000  328.652],328.6520240704778
5188,[ 0.000  0.000 -2.400  0.000  0.000  0.000],2.4000000000000004,1.4,0,1,2500,[ 0.000  0.000  4.422  1.177 -0.038  0.000  548.424],548.4236930883351
5189,[ 0.000  0.000 -2.400  0.000  13.000  0.000],2.4000000000000004,1.4,0,1,2500,[ 0.000  0.000  4.804 -3.215 -13.750  0.000  528.730],528.7298573750193
5190,[ 0.000  0.000 -2.400  13.000 -13.000  0.000],2.4000000000000004,1.4,0,1,2500,[ 0.000  0.000  1.189 -1.055  5.055  0.000  44.295],44.294901767327694
5191,[ 0.000  0.000 -2.400  13.000  0.000  0.000],2.4000000000000004,1.4,0,1,2500,[ 0.000  0.000  5.199 -9.246 -1.133  0.000  455.522],455.52216363757145
